Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Effect of the Merger on Our Outstanding Common Stock,33,42,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Background of the Merger,34,43,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Recommendation of the ForgeRock Board and Reasons for the Merger,43,52,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Opinion of J.P. Morgan Securities LLC,47,56,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Unaudited Prospective Financial Information,52,61,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Interests of ForgeRock’s Directors and Executive Officers in the Merger,56,65,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Closing and Effective Time of the Merger,61,70,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Appraisal Rights,61,70,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Accounting Treatment,66,75,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Material U.S. Federal Income Tax Consequences of the Merger,66,75,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Regulatory Approvals Required for the Merger,69,78,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Limited Guarantee,71,80,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Financing of the Merger,71,80,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",The Voting Agreements,72,81,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Delisting and Deregistration of Our Class A Common Stock,72,81,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Litigation Relating to the Merger,72,81,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",PROPOSAL 1: ADOPTION OF THE MERGER AGREEMENT,73,82,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf","PROPOSAL 2: APPROVAL, ON A NON-BINDING, ADVISORY BASIS, OF CERTAIN MERGER-RELATED EXECUTIVE COMPENSATION",74,83,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",PROPOSAL 3: ADJOURNMENT OF THE SPECIAL MEETING,75,84,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",THE MERGER AGREEMENT,76,82,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Closing and Effective Time of the Merger,76,85,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Effects of the Merger; Certificate of Incorporation; Bylaws; Directors and Officers,76,85,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Conversion of Shares,77,86,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf","Payment Agent, Exchange Fund and Exchange and Payment Procedures",78,87,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Representations and Warranties,79,88,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Conduct of Business Pending the Merger,83,92,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",No Solicitation of Other Acquisition Offers,86,95,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",The ForgeRock Board’s Recommendation; Board Recommendation Change,87,96,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Stockholder Meeting,89,98,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Employee Benefits,89,98,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Efforts to Close the Merger,90,99,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Indemnification and Insurance,91,100,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Conditions to the Closing of the Merger,92,101,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Termination of the Merger Agreement,93,102,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Termination Fees and Remedies,94,103,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Fees and Expenses,95,104,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",No Third-Party Beneficiaries,95,104,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf","Amendment, Extension and Waiver",95,104,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Governing Law and Venue,95,104,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",Waiver of Jury Trial,95,104,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,96,105,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",FUTURE STOCKHOLDER PROPOSALS,99,108,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",WHERE YOU CAN FIND MORE INFORMATION,100,109,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",MISCELLANEOUS,102,111,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",ANNEX A: AGREEMENT AND PLAN OF MERGER,A-1,112,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",ANNEX B: OPINION OF J.P. MORGAN SECURITIES LLC,B-1,195,UNDEFINED,UNDEFINED
"ForgeRock, Inc._20221208_DEFM14A_20498573_4557310.Pdf",ANNEX C: FORM OF VOTING AGREEMENT,C-1,197,UNDEFINED,UNDEFINED
